1973 55 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1973 65 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1973 70 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1974 2 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1974 3 0 0 0 0 0 0 9 7 0 0 0 0 0 0
1974 4 0 0 0 0 0 0 5 5 0 0 0 0 0 0
1974 5 0 0 0 0 0 0 6 10 0 0 0 0 0 0
1974 6 0 0 0 0 0 0 9 5 0 0 0 0 0 0
1974 7 0 0 0 0 0 0 7 5 0 0 0 0 0 0
1974 8 0 0 0 0 0 0 5 5 0 0 0 0 0 0
1974 9 0 0 0 0 0 0 2 10 0 0 0 0 0 0
1974 10 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1974 11 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1974 12 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1974 14 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1974 15 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1974 16 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1974 17 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1974 20 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1974 21 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1974 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1974 27 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1974 28 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1974 30 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1974 34 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1974 36 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1974 39 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1974 40 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1974 41 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1974 57 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1975 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0
1975 3 0 0 0 0 0 0 6 6 0 0 0 0 0 0
1975 4 0 0 0 0 0 0 4 4 0 0 0 0 0 0
1975 5 0 0 0 0 0 0 7 9 0 0 0 0 0 0
1975 6 0 0 0 0 0 0 6 5 0 0 0 0 0 0
1975 7 0 0 0 0 0 0 6 1 0 0 0 0 0 0
1975 8 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1975 9 0 0 0 0 0 0 4 7 0 0 0 0 0 0
1975 10 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1975 11 0 0 0 0 0 0 3 3 0 0 0 0 0 0
1975 12 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1975 13 0 0 0 0 0 0 4 0 0 0 0 0 0 0
1975 14 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1975 15 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1975 16 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1975 17 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1975 18 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1975 19 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1975 20 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1975 21 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1975 23 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 24 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1975 25 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 28 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1975 32 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1975 33 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1975 43 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 44 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 45 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 46 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1975 50 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1975 51 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1975 59 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1975 60 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1975 61 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 3 0 0 0 0 0 0 4 8 0 0 0 0 0 0
1976 4 0 0 0 0 0 0 5 10 0 0 0 0 0 0
1976 5 0 0 0 0 0 0 10 10 0 0 0 0 0 0
1976 6 0 0 0 0 0 0 12 6 0 0 0 0 0 0
1976 7 0 0 0 0 0 0 3 5 0 0 0 0 0 0
1976 8 0 0 0 0 0 0 5 3 0 0 0 0 0 0
1976 9 0 0 0 0 0 0 5 5 0 0 0 0 0 0
1976 10 0 0 0 0 0 0 7 1 0 0 0 0 0 0
1976 11 0 0 0 0 0 0 3 3 0 0 0 0 0 0
1976 12 0 0 0 0 0 0 3 4 0 0 0 0 0 0
1976 13 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1976 14 0 0 0 0 0 0 4 4 0 0 0 0 0 0
1976 15 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1976 16 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1976 17 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1976 18 0 0 0 0 0 0 3 1 0 0 0 0 0 0
1976 19 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1976 20 0 0 0 0 0 0 5 2 0 0 0 0 0 0
1976 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 22 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1976 24 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1976 25 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1976 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 28 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1976 30 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1976 32 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 33 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1976 35 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1976 36 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 38 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1976 45 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1976 47 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 50 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1976 53 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1976 55 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1976 59 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1976 62 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1976 65 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1976 77 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 2 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1977 3 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1977 4 0 0 0 0 0 0 8 6 0 0 0 0 0 0
1977 5 0 0 0 0 0 0 4 7 0 0 0 0 0 0
1977 6 0 0 0 0 0 0 5 7 0 0 0 0 0 0
1977 7 0 0 0 0 0 0 5 10 0 0 0 0 0 0
1977 8 0 0 0 0 0 0 1 6 0 0 0 0 0 0
1977 9 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1977 10 0 0 0 0 0 0 4 2 0 0 0 0 0 0
1977 11 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1977 12 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1977 13 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1977 14 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1977 15 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1977 16 0 0 0 0 0 0 4 3 0 0 0 0 0 0
1977 18 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 19 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1977 20 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1977 21 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1977 22 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1977 23 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1977 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1977 30 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1977 31 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 34 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 35 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 36 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 37 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 40 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 42 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1977 43 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1977 44 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1977 49 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1977 56 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1977 60 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1977 64 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0
1978 3 0 0 0 0 0 0 7 2 0 0 0 0 0 0
1978 4 0 0 0 0 0 0 12 5 0 0 0 0 0 0
1978 5 0 0 0 0 0 0 7 5 0 0 0 0 0 0
1978 6 0 0 0 0 0 0 5 10 0 0 0 0 0 0
1978 7 0 0 0 0 0 0 4 9 0 0 0 0 0 0
1978 8 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1978 9 0 0 0 0 0 0 1 6 0 0 0 0 0 0
1978 10 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 11 0 0 0 0 0 0 2 7 0 0 0 0 0 0
1978 12 0 0 0 0 0 0 3 3 0 0 0 0 0 0
1978 13 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1978 14 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1978 16 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 17 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 18 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1978 20 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1978 21 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1978 22 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 24 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 25 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1978 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 32 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 33 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 35 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 37 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 39 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 40 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1978 43 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1978 44 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1978 45 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1978 46 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 47 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 51 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1978 52 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1978 53 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1979 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1979 3 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1979 4 0 0 0 0 0 0 5 6 0 0 0 0 0 0
1979 5 0 0 0 0 0 0 5 7 0 0 0 0 0 0
1979 6 0 0 0 0 0 0 9 5 0 0 0 0 0 0
1979 7 0 0 0 0 0 0 10 12 0 0 0 0 0 0
1979 8 0 0 0 0 0 0 4 5 0 0 0 0 0 0
1979 9 0 0 0 0 0 0 7 9 0 0 0 0 0 0
1979 10 0 0 0 0 0 0 3 4 0 0 0 0 0 0
1979 11 0 0 0 0 0 0 3 5 0 0 0 0 0 0
1979 12 0 0 0 0 0 0 4 4 0 0 0 0 0 0
1979 13 0 0 0 0 0 0 3 4 0 0 0 0 0 0
1979 14 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1979 15 0 0 0 0 0 0 5 4 0 0 0 0 0 0
1979 16 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1979 17 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1979 19 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1979 20 0 0 0 0 0 0 5 3 0 0 0 0 0 0
1979 21 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1979 22 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1979 23 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1979 25 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1979 26 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1979 28 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1979 30 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1979 31 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1979 32 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1979 47 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1979 50 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1979 54 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1979 60 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1980 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 3 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1980 4 0 0 0 0 0 0 5 3 0 0 0 0 0 0
1980 5 0 0 0 0 0 0 7 7 0 0 0 0 0 0
1980 6 0 0 0 0 0 0 4 6 0 0 0 0 0 0
1980 7 0 0 0 0 0 0 12 4 0 0 0 0 0 0
1980 8 0 0 0 0 0 0 6 10 0 0 0 0 0 0
1980 9 0 0 0 0 0 0 6 7 0 0 0 0 0 0
1980 10 0 0 0 0 0 0 9 10 0 0 0 0 0 0
1980 11 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1980 12 0 0 0 0 0 0 2 4 0 0 0 0 0 0
1980 13 0 0 0 0 0 0 5 7 0 0 0 0 0 0
1980 14 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1980 15 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1980 16 0 0 0 0 0 0 3 6 0 0 0 0 0 0
1980 17 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1980 18 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1980 19 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1980 20 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1980 21 0 0 0 0 0 0 3 1 0 0 0 0 0 0
1980 22 0 0 0 0 0 0 3 1 0 0 0 0 0 0
1980 23 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1980 24 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 25 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 26 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 27 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 30 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 31 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 32 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 35 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1980 36 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 37 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1980 39 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 40 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 49 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 50 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1980 58 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 63 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 66 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1980 74 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 2 0 0 0 0 0 0 2 4 0 0 0 0 0 0
1981 3 0 0 0 0 0 0 2 7 0 0 0 0 0 0
1981 4 0 0 0 0 0 0 8 9 0 0 0 0 0 0
1981 5 0 0 0 0 0 0 7 9 0 0 0 0 0 0
1981 6 0 0 0 0 0 0 16 7 0 0 0 0 0 0
1981 7 0 0 0 0 0 0 7 16 0 0 0 0 0 0
1981 8 0 0 0 0 0 0 11 7 0 0 0 0 0 0
1981 9 0 0 0 0 0 0 6 7 0 0 0 0 0 0
1981 10 0 0 0 0 0 0 4 14 0 0 0 0 0 0
1981 11 0 0 0 0 0 0 7 8 0 0 0 0 0 0
1981 12 0 0 0 0 0 0 5 3 0 0 0 0 0 0
1981 13 0 0 0 0 0 0 6 9 0 0 0 0 0 0
1981 14 0 0 0 0 0 0 4 3 0 0 0 0 0 0
1981 15 0 0 0 0 0 0 5 3 0 0 0 0 0 0
1981 16 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1981 17 0 0 0 0 0 0 2 4 0 0 0 0 0 0
1981 18 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 19 0 0 0 0 0 0 4 1 0 0 0 0 0 0
1981 20 0 0 0 0 0 0 2 5 0 0 0 0 0 0
1981 21 0 0 0 0 0 0 2 3 0 0 0 0 0 0
1981 22 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1981 24 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 25 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1981 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1981 27 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1981 30 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 37 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1981 40 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 43 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1981 50 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 52 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 59 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 60 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1981 67 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 68 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1981 73 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1982 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1982 3 0 0 0 0 0 0 2 6 0 0 0 0 0 0
1982 4 0 0 0 0 0 0 6 4 0 0 0 0 0 0
1982 5 0 0 0 0 0 0 4 6 0 0 0 0 0 0
1982 6 0 0 0 0 0 0 10 6 0 0 0 0 0 0
1982 7 0 0 0 0 0 0 10 11 0 0 0 0 0 0
1982 8 0 0 0 0 0 0 11 11 0 0 0 0 0 0
1982 9 0 0 0 0 0 0 9 3 0 0 0 0 0 0
1982 10 0 0 0 0 0 0 5 2 0 0 0 0 0 0
1982 11 0 0 0 0 0 0 2 5 0 0 0 0 0 0
1982 12 0 0 0 0 0 0 8 6 0 0 0 0 0 0
1982 13 0 0 0 0 0 0 3 4 0 0 0 0 0 0
1982 14 0 0 0 0 0 0 1 5 0 0 0 0 0 0
1982 15 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1982 16 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1982 17 0 0 0 0 0 0 3 3 0 0 0 0 0 0
1982 18 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1982 19 0 0 0 0 0 0 3 1 0 0 0 0 0 0
1982 20 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1982 21 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1982 22 0 0 0 0 0 0 3 0 0 0 0 0 0 0
1982 23 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 26 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 28 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 31 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 35 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 39 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1982 42 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1982 48 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1982 64 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 3 0 0 0 0 0 0 1 6 0 0 0 0 0 0
1983 4 0 0 0 0 0 0 5 1 0 0 0 0 0 0
1983 5 0 0 0 0 0 0 4 4 0 0 0 0 0 0
1983 6 0 0 0 0 0 0 6 3 0 0 0 0 0 0
1983 7 0 0 0 0 0 0 6 8 0 0 0 0 0 0
1983 8 0 0 0 0 0 0 3 8 0 0 0 0 0 0
1983 9 0 0 0 0 0 0 5 6 0 0 0 0 0 0
1983 10 0 0 0 0 0 0 6 3 0 0 0 0 0 0
1983 11 0 0 0 0 0 0 5 2 0 0 0 0 0 0
1983 12 0 0 0 0 0 0 0 4 0 0 0 0 0 0
1983 13 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1983 14 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1983 15 0 0 0 0 0 0 2 1 0 0 0 0 0 0
1983 16 0 0 0 0 0 0 4 3 0 0 0 0 0 0
1983 17 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1983 18 0 0 0 0 0 0 2 2 0 0 0 0 0 0
1983 19 0 0 0 0 0 0 3 2 0 0 0 0 0 0
1983 21 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 22 0 0 0 0 0 0 0 2 0 0 0 0 0 0
1983 25 0 0 0 0 0 0 3 3 0 0 0 0 0 0
1983 27 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1983 32 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 33 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 36 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1983 38 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1983 41 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 44 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1983 46 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 56 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 58 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1983 59 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1984 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0
1984 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1984 4 0 0 0 0 0 0 5 11 0 0 0 0 0 0
1984 5 0 0 0 0 0 0 7 2 0 0 0 0 0 0
1984 6 0 0 0 0 0 0 4 10 0 0 0 0 0 0
1984 7 0 0 0 0 0 0 10 11 0 0 0 0 0 0
1984 8 0 0 0 0 0 0 4 6 0 0 0 0 0 0
1984 9 0 0 0 0 0 0 5 5 0 0 0 0 0 0
1984 10 0 0 0 0 0 0 6 2 0 0 0 0 0 0
1984 11 0 0 0 0 0 0 3 5 0 0 0 0 0 0
1984 12 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1984 13 0 0 0 0 0 0 3 5 0 0 0 0 0 0
1984 14 0 0 0 0 0 0 0 3 0 0 0 0 0 0
1984 15 0 0 0 0 0 0 3 5 0 0 0 0 0 0
1984 16 0 0 0 0 0 0 1 3 0 0 0 0 0 0
1984 17 0 0 0 0 0 0 1 1 0 0 0 0 0 0
1984 18 0 0 0 0 0 0 1 4 0 0 0 0 0 0
1984 19 0 0 0 0 0 0 1 2 0 0 0 0 0 0
1984 20 0 0 0 0 0 0 4 0 0 0 0 0 0 0
1984 21 0 0 0 0 0 0 3 1 0 0 0 0 0 0
1984 23 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1984 24 0 0 0 0 0 0 1 0 0 0 0 0 0 0
